Year,Month,Day,Hour,Minute,GHI,Temperature
2015,1,9,18,30,0,0
2015,1,9,19,30,0,0
2015,1,9,20,30,0,0
2015,1,9,21,30,0,0
2015,1,9,22,30,0,0
2015,1,9,23,30,0,0
2015,1,10,0,30,0,0
2015,1,10,1,30,0,0
2015,1,10,2,30,0,-1
2015,1,10,3,30,0,-1
2015,1,10,4,30,0,-1
2015,1,10,5,30,0,-2
2015,1,10,6,30,0,-2
2015,1,10,7,30,0,-2
2015,1,10,8,30,63,-1
2015,1,10,9,30,137,1
2015,1,10,10,30,131,2
2015,1,10,11,30,167,3
2015,1,10,12,30,137,3
2015,1,10,13,30,90,4
2015,1,10,14,30,142,3
2015,1,10,15,30,60,2
2015,1,10,16,30,25,2
2015,1,10,17,30,0,1
2015,1,10,18,30,0,0
2015,1,10,19,30,0,0
2015,1,10,20,30,0,0
2015,1,10,21,30,0,0
2015,1,10,22,30,0,0
2015,1,10,23,30,0,0
2015,1,11,0,30,0,0
2015,1,11,1,30,0,0
2015,1,11,2,30,0,0
2015,1,11,3,30,0,0
2015,1,11,4,30,0,0
2015,1,11,5,30,0,0
2015,1,11,6,30,0,0
2015,1,11,7,30,0,0
2015,1,11,8,30,13,0
2015,1,11,9,30,64,1
2015,1,11,10,30,152,2
2015,1,11,11,30,194,3
2015,1,11,12,30,260,4
2015,1,11,13,30,129,5
2015,1,11,14,30,253,5
2015,1,11,15,30,138,4
2015,1,11,16,30,49,3
2015,1,11,17,30,0,2
2015,1,11,18,30,0,1
2015,1,11,19,30,0,0
2015,1,11,20,30,0,0
2015,1,11,21,30,0,0
2015,1,11,22,30,0,0
2015,1,11,23,30,0,0
2015,1,12,0,30,0,0
2015,1,12,1,30,0,0
2015,1,12,2,30,0,0
2015,1,12,3,30,0,0
2015,1,12,4,30,0,0
2015,1,12,5,30,0,0
2015,1,12,6,30,0,0
2015,1,12,7,30,0,0
2015,1,12,8,30,33,0
2015,1,12,9,30,112,1
2015,1,12,10,30,12,1
2015,1,12,11,30,211,1
2015,1,12,12,30,202,1
2015,1,12,13,30,190,0
2015,1,12,14,30,41,0
2015,1,12,15,30,4,0
2015,1,12,16,30,2,0
2015,1,12,17,30,0,0
2015,1,12,18,30,0,-1
2015,1,12,19,30,0,-1
2015,1,12,20,30,0,-2
2015,1,12,21,30,0,-2
2015,1,12,22,30,0,-3
2015,1,12,23,30,0,-3
2015,1,13,0,30,0,-3
2015,1,13,1,30,0,-3
2015,1,13,2,30,0,-3
2015,1,13,3,30,0,-3
2015,1,13,4,30,0,-3
2015,1,13,5,30,0,-3
2015,1,13,6,30,0,-3
2015,1,13,7,30,0,-3
2015,1,13,8,30,11,-2
2015,1,13,9,30,48,-1
2015,1,13,10,30,145,0
2015,1,13,11,30,278,0
2015,1,13,12,30,371,0
2015,1,13,13,30,391,0
2015,1,13,14,30,308,0
2015,1,13,15,30,165,0
2015,1,13,16,30,106,-1
2015,1,13,17,30,0,-2
2015,1,13,18,30,0,-3
2015,1,13,19,30,0,-4
2015,1,13,20,30,0,-5
2015,1,13,21,30,0,-6
2015,1,13,22,30,0,-6
2015,1,13,23,30,0,-7
2015,1,14,0,30,0,-7
2015,1,14,1,30,0,-7
2015,1,14,2,30,0,-7
2015,1,14,3,30,0,-7
2015,1,14,4,30,0,-7
2015,1,14,5,30,0,-7
2015,1,14,6,30,0,-7
2015,1,14,7,30,0,-7
2015,1,14,8,30,78,-6
2015,1,14,9,30,85,-4
2015,1,14,10,30,162,-2
2015,1,14,11,30,232,-1
2015,1,14,12,30,285,-1
2015,1,14,13,30,201,-1
2015,1,14,14,30,168,-1
2015,1,14,15,30,114,-1
2015,1,14,16,30,47,-3
2015,1,14,17,30,0,-4
2015,1,14,18,30,0,-5
2015,1,14,19,30,0,-6
2015,1,14,20,30,0,-7
2015,1,14,21,30,0,-7
2015,1,14,22,30,0,-7
2015,1,14,23,30,0,-7
2015,1,15,0,30,0,-7
2015,1,15,1,30,0,-8
2015,1,15,2,30,0,-8
2015,1,15,3,30,0,-8
2015,1,15,4,30,0,-8
2015,1,15,5,30,0,-7
2015,1,15,6,30,0,-7
2015,1,15,7,30,0,-7
2015,1,15,8,30,83,-6
2015,1,15,9,30,254,-4
2015,1,15,10,30,400,-2
2015,1,15,11,30,498,0
2015,1,15,12,30,537,0
2015,1,15,13,30,513,0
2015,1,15,14,30,425,0
2015,1,15,15,30,289,0
2015,1,15,16,30,120,0
2015,1,15,17,30,0,-1
2015,1,15,18,30,0,-2
2015,1,15,19,30,0,-4
2015,1,15,20,30,0,-5
2015,1,15,21,30,0,-4
2015,1,15,22,30,0,-4
2015,1,15,23,30,0,-4
2015,1,16,0,30,0,-4
2015,1,16,1,30,0,-4
2015,1,16,2,30,0,-4
2015,1,16,3,30,0,-4
2015,1,16,4,30,0,-3
2015,1,16,5,30,0,-3
2015,1,16,6,30,0,-3
2015,1,16,7,30,0,-3
2015,1,16,8,30,27,-2
2015,1,16,9,30,156,0
2015,1,16,10,30,206,1
2015,1,16,11,30,58,1
2015,1,16,12,30,50,1
2015,1,16,13,30,197,1
2015,1,16,14,30,214,1
2015,1,16,15,30,174,1
2015,1,16,16,30,61,0
2015,1,16,17,30,0,0
2015,1,16,18,30,0,0
2015,1,16,19,30,0,0
2015,1,16,20,30,0,0
2015,1,16,21,30,0,-1
2015,1,16,22,30,0,-1
2015,1,16,23,30,0,-2
2015,1,17,0,30,0,-2
2015,1,17,1,30,0,-2
2015,1,17,2,30,0,-2
2015,1,17,3,30,0,-2
2015,1,17,4,30,0,-2
2015,1,17,5,30,0,-2
2015,1,17,6,30,0,-2
2015,1,17,7,30,0,-3
2015,1,17,8,30,84,-2
2015,1,17,9,30,250,-1
2015,1,17,10,30,392,0
2015,1,17,11,30,485,1
2015,1,17,12,30,523,2
2015,1,17,13,30,500,3
2015,1,17,14,30,418,3
2015,1,17,15,30,285,2
2015,1,17,16,30,121,0
2015,1,17,17,30,0,0
2015,1,17,18,30,0,-1
2015,1,17,19,30,0,-2
2015,1,17,20,30,0,-2
2015,1,17,21,30,0,-2
2015,1,17,22,30,0,-2
2015,1,17,23,30,0,-2
2015,1,18,0,30,0,-2
2015,1,18,1,30,0,-2
2015,1,18,2,30,0,-2
2015,1,18,3,30,0,-2
2015,1,18,4,30,0,-1
2015,1,18,5,30,0,-1
2015,1,18,6,30,0,0
2015,1,18,7,30,0,0
2015,1,18,8,30,48,1
2015,1,18,9,30,151,3
2015,1,18,10,30,372,4
2015,1,18,11,30,467,5
2015,1,18,12,30,506,6
2015,1,18,13,30,385,7
2015,1,18,14,30,273,7
2015,1,18,15,30,200,6
2015,1,18,16,30,121,4
2015,1,18,17,30,0,2
2015,1,18,18,30,0,2
2015,1,18,19,30,0,2
2015,1,18,20,30,0,2
2015,1,18,21,30,0,2
2015,1,18,22,30,0,2
2015,1,18,23,30,0,3
2015,1,19,0,30,0,3
2015,1,19,1,30,0,3
2015,1,19,2,30,0,2
2015,1,19,3,30,0,2
2015,1,19,4,30,0,2
2015,1,19,5,30,0,2
2015,1,19,6,30,0,2
2015,1,19,7,30,0,2
2015,1,19,8,30,43,2
2015,1,19,9,30,138,3
2015,1,19,10,30,84,4
2015,1,19,11,30,340,4
2015,1,19,12,30,237,4
2015,1,19,13,30,336,4
2015,1,19,14,30,46,4
2015,1,19,15,30,9,2
2015,1,19,16,30,4,0
2015,1,19,17,30,0,0
2015,1,19,18,30,0,0
2015,1,19,19,30,0,0
2015,1,19,20,30,0,0
2015,1,19,21,30,0,0
2015,1,19,22,30,0,0
2015,1,19,23,30,0,-1
2015,1,20,0,30,0,-1
2015,1,20,1,30,0,-1
2015,1,20,2,30,0,-2
2015,1,20,3,30,0,-2
2015,1,20,4,30,0,-2
2015,1,20,5,30,0,-3
2015,1,20,6,30,0,-3
2015,1,20,7,30,0,-3
2015,1,20,8,30,85,-2
2015,1,20,9,30,164,0
2015,1,20,10,30,275,0
2015,1,20,11,30,369,1
2015,1,20,12,30,395,2
2015,1,20,13,30,381,2
2015,1,20,14,30,421,1
2015,1,20,15,30,291,0
2015,1,20,16,30,88,-1
2015,1,20,17,30,0,-2
2015,1,20,18,30,0,-2
2015,1,20,19,30,0,-3
2015,1,20,20,30,0,-3
2015,1,20,21,30,0,-3
2015,1,20,22,30,0,-3
2015,1,20,23,30,0,-4
2015,1,21,0,30,0,-4
2015,1,21,1,30,0,-4
2015,1,21,2,30,0,-4
2015,1,21,3,30,0,-5
2015,1,21,4,30,0,-5
2015,1,21,5,30,0,-5
2015,1,21,6,30,0,-6
2015,1,21,7,30,0,-5
2015,1,21,8,30,91,-4
2015,1,21,9,30,261,-2
2015,1,21,10,30,406,0
2015,1,21,11,30,503,0
2015,1,21,12,30,544,0
2015,1,21,13,30,523,0
2015,1,21,14,30,442,0
2015,1,21,15,30,310,0
2015,1,21,16,30,144,-2
2015,1,21,17,30,0,-4
2015,1,21,18,30,0,-4
2015,1,21,19,30,0,-4
2015,1,21,20,30,0,-5
2015,1,21,21,30,0,-6
2015,1,21,22,30,0,-6
2015,1,21,23,30,0,-7
2015,1,22,0,30,0,-8
2015,1,22,1,30,0,-8
2015,1,22,2,30,0,-8
2015,1,22,3,30,0,-8
2015,1,22,4,30,0,-7
2015,1,22,5,30,0,-7
2015,1,22,6,30,0,-7
2015,1,22,7,30,0,-6
2015,1,22,8,30,93,-5
2015,1,22,9,30,260,-3
2015,1,22,10,30,402,-1
2015,1,22,11,30,498,0
2015,1,22,12,30,536,0
2015,1,22,13,30,514,1
2015,1,22,14,30,434,1
2015,1,22,15,30,304,0
2015,1,22,16,30,142,0
2015,1,22,17,30,0,-1
2015,1,22,18,30,0,-2
2015,1,22,19,30,0,-2
2015,1,22,20,30,0,-3
2015,1,22,21,30,0,-3
2015,1,22,22,30,0,-3
2015,1,22,23,30,0,-3
2015,1,23,0,30,0,-3
2015,1,23,1,30,0,-3
2015,1,23,2,30,0,-3
2015,1,23,3,30,0,-3
2015,1,23,4,30,0,-3
2015,1,23,5,30,0,-3
2015,1,23,6,30,0,-3
2015,1,23,7,30,0,-3
2015,1,23,8,30,89,-2
2015,1,23,9,30,178,0
2015,1,23,10,30,293,0
2015,1,23,11,30,333,0
2015,1,23,12,30,395,1
2015,1,23,13,30,506,1
2015,1,23,14,30,316,1
2015,1,23,15,30,299,0
2015,1,23,16,30,140,-1
2015,1,23,17,30,0,-2
2015,1,23,18,30,0,-2
2015,1,23,19,30,0,-3
2015,1,23,20,30,0,-3
2015,1,23,21,30,0,-3
2015,1,23,22,30,0,-3
2015,1,23,23,30,0,-3
2015,1,24,0,30,0,-3
2015,1,24,1,30,0,-4
2015,1,24,2,30,0,-4
2015,1,24,3,30,0,-4
2015,1,24,4,30,0,-4
2015,1,24,5,30,0,-4
2015,1,24,6,30,0,-3
2015,1,24,7,30,0,-3
2015,1,24,8,30,48,-2
2015,1,24,9,30,164,0
2015,1,24,10,30,268,0
2015,1,24,11,30,359,1
2015,1,24,12,30,133,2
2015,1,24,13,30,355,3
2015,1,24,14,30,113,2
2015,1,24,15,30,72,1
2015,1,24,16,30,140,0
2015,1,24,17,30,0,0
2015,1,24,18,30,0,0
2015,1,24,19,30,0,0
2015,1,24,20,30,0,0
2015,1,24,21,30,0,0
2015,1,24,22,30,0,0
2015,1,24,23,30,0,0
2015,1,25,0,30,0,0
2015,1,25,1,30,0,0
2015,1,25,2,30,0,0
2015,1,25,3,30,0,0
2015,1,25,4,30,0,0
2015,1,25,5,30,0,0
2015,1,25,6,30,0,0
2015,1,25,7,30,0,0
2015,1,25,8,30,63,1
2015,1,25,9,30,190,2
2015,1,25,10,30,391,3
2015,1,25,11,30,486,4
2015,1,25,12,30,525,5
2015,1,25,13,30,506,6
2015,1,25,14,30,430,6
2015,1,25,15,30,303,5
2015,1,25,16,30,144,3
2015,1,25,17,30,0,2
2015,1,25,18,30,0,1
2015,1,25,19,30,0,1
2015,1,25,20,30,0,1
2015,1,25,21,30,0,1
2015,1,25,22,30,0,2
2015,1,25,23,30,0,1
2015,1,26,0,30,0,1
2015,1,26,1,30,0,1
2015,1,26,2,30,0,1
2015,1,26,3,30,0,1
2015,1,26,4,30,0,1
2015,1,26,5,30,0,0
2015,1,26,6,30,0,0
2015,1,26,7,30,0,0
2015,1,26,8,30,97,2
2015,1,26,9,30,264,5
2015,1,26,10,30,408,7
2015,1,26,11,30,502,9
2015,1,26,12,30,543,10
2015,1,26,13,30,523,11
2015,1,26,14,30,444,10
2015,1,26,15,30,314,8
2015,1,26,16,30,152,5
2015,1,26,17,30,0,3
2015,1,26,18,30,0,1
2015,1,26,19,30,0,1
2015,1,26,20,30,0,1
2015,1,26,21,30,0,1
2015,1,26,22,30,0,1
2015,1,26,23,30,0,1
2015,1,27,0,30,0,1
2015,1,27,1,30,0,1
2015,1,27,2,30,0,1
2015,1,27,3,30,0,1
2015,1,27,4,30,0,1
2015,1,27,5,30,0,1
2015,1,27,6,30,0,1
2015,1,27,7,30,0,2
2015,1,27,8,30,43,4
2015,1,27,9,30,174,6
2015,1,27,10,30,179,7
2015,1,27,11,30,146,7
2015,1,27,12,30,299,8
2015,1,27,13,30,295,8
2015,1,27,14,30,170,8
2015,1,27,15,30,103,6
2015,1,27,16,30,155,3
2015,1,27,17,30,0,1
2015,1,27,18,30,0,1
2015,1,27,19,30,0,0
2015,1,27,20,30,0,0
2015,1,27,21,30,0,0
2015,1,27,22,30,0,0
2015,1,27,23,30,0,0
2015,1,28,0,30,0,0
2015,1,28,1,30,0,0
2015,1,28,2,30,0,0
2015,1,28,3,30,0,0
2015,1,28,4,30,0,0
2015,1,28,5,30,0,0
2015,1,28,6,30,0,0
2015,1,28,7,30,0,0
2015,1,28,8,30,93,2
2015,1,28,9,30,15,3
2015,1,28,10,30,50,4
2015,1,28,11,30,208,5
2015,1,28,12,30,171,5
2015,1,28,13,30,119,5
2015,1,28,14,30,255,5
2015,1,28,15,30,56,4
2015,1,28,16,30,100,3
2015,1,28,17,30,0,1
2015,1,28,18,30,0,1
2015,1,28,19,30,0,0
2015,1,28,20,30,0,0
2015,1,28,21,30,0,0
2015,1,28,22,30,0,0
2015,1,28,23,30,0,0
2015,1,29,0,30,0,0
2015,1,29,1,30,0,0
2015,1,29,2,30,0,0
2015,1,29,3,30,0,0
2015,1,29,4,30,0,0
2015,1,29,5,30,0,0
2015,1,29,6,30,0,0
2015,1,29,7,30,0,0
2015,1,29,8,30,46,1
2015,1,29,9,30,169,3
2015,1,29,10,30,326,6
2015,1,29,11,30,405,7
2015,1,29,12,30,422,7
2015,1,29,13,30,372,7
2015,1,29,14,30,291,6
2015,1,29,15,30,175,5
2015,1,29,16,30,68,3
2015,1,29,17,30,5,2
2015,1,29,18,30,0,1
2015,1,29,19,30,0,1
2015,1,29,20,30,0,1
2015,1,29,21,30,0,1
2015,1,29,22,30,0,1
2015,1,29,23,30,0,1
2015,1,30,0,30,0,1
2015,1,30,1,30,0,1
2015,1,30,2,30,0,1
2015,1,30,3,30,0,1
2015,1,30,4,30,0,1
2015,1,30,5,30,0,1
2015,1,30,6,30,0,1
2015,1,30,7,30,0,1
2015,1,30,8,30,53,2
2015,1,30,9,30,137,3
2015,1,30,10,30,233,4
2015,1,30,11,30,177,4
2015,1,30,12,30,221,4
2015,1,30,13,30,172,4
2015,1,30,14,30,149,3
2015,1,30,15,30,70,2
2015,1,30,16,30,69,1
2015,1,30,17,30,6,1
2015,1,30,18,30,0,1
2015,1,30,19,30,0,1
2015,1,30,20,30,0,0
2015,1,30,21,30,0,0
2015,1,30,22,30,0,0
2015,1,30,23,30,0,0
2015,1,31,0,30,0,0
2015,1,31,1,30,0,0
2015,1,31,2,30,0,0
2015,1,31,3,30,0,0
2015,1,31,4,30,0,0
2015,1,31,5,30,0,0
2015,1,31,6,30,0,0
2015,1,31,7,30,0,0
2015,1,31,8,30,104,0
2015,1,31,9,30,208,2
2015,1,31,10,30,424,4
2015,1,31,11,30,528,5
2015,1,31,12,30,573,5
2015,1,31,13,30,555,5
2015,1,31,14,30,476,4
2015,1,31,15,30,345,3
2015,1,31,16,30,178,1
2015,1,31,17,30,19,0
2015,1,31,18,30,0,0
2015,1,31,19,30,0,0
2015,1,31,20,30,0,0
2015,1,31,21,30,0,0
2015,1,31,22,30,0,0
2015,1,31,23,30,0,0
2015,2,1,0,30,0,-1
2015,2,1,1,30,0,-1
2015,2,1,2,30,0,-1
2015,2,1,3,30,0,-1
2015,2,1,4,30,0,-1
2015,2,1,5,30,0,-1
2015,2,1,6,30,0,-1
2015,2,1,7,30,0,0
2015,2,1,8,30,115,0
2015,2,1,9,30,287,2
2015,2,1,10,30,433,3
2015,2,1,11,30,528,4
2015,2,1,12,30,568,5
2015,2,1,13,30,397,5
2015,2,1,14,30,281,4
2015,2,1,15,30,180,3
2015,2,1,16,30,103,2
2015,2,1,17,30,11,1
2015,2,1,18,30,0,0
2015,2,1,19,30,0,0
2015,2,1,20,30,0,0
2015,2,1,21,30,0,0
2015,2,1,22,30,0,0
2015,2,1,23,30,0,0
2015,2,2,0,30,0,0
2015,2,2,1,30,0,0
2015,2,2,2,30,0,0
2015,2,2,3,30,0,0
2015,2,2,4,30,0,0
2015,2,2,5,30,0,0
2015,2,2,6,30,0,0
2015,2,2,7,30,0,1
2015,2,2,8,30,17,3
2015,2,2,9,30,44,4
2015,2,2,10,30,314,5
2015,2,2,11,30,378,5
2015,2,2,12,30,475,6
2015,2,2,13,30,394,7
2015,2,2,14,30,334,7
2015,2,2,15,30,204,6
2015,2,2,16,30,74,4
2015,2,2,17,30,8,3
2015,2,2,18,30,0,3
2015,2,2,19,30,0,3
2015,2,2,20,30,0,3
2015,2,2,21,30,0,3
2015,2,2,22,30,0,3
2015,2,2,23,30,0,3
2015,2,3,0,30,0,3
2015,2,3,1,30,0,3
2015,2,3,2,30,0,2
2015,2,3,3,30,0,2
2015,2,3,4,30,0,2
2015,2,3,5,30,0,2
2015,2,3,6,30,0,2
2015,2,3,7,30,0,3
2015,2,3,8,30,33,5
2015,2,3,9,30,184,6
2015,2,3,10,30,330,7
2015,2,3,11,30,427,8
2015,2,3,12,30,455,8
2015,2,3,13,30,375,8
2015,2,3,14,30,54,9
2015,2,3,15,30,279,8
2015,2,3,16,30,12,6
2015,2,3,17,30,1,4
2015,2,3,18,30,0,4
2015,2,3,19,30,0,4
2015,2,3,20,30,0,4
2015,2,3,21,30,0,4
2015,2,3,22,30,0,3
2015,2,3,23,30,0,3
2015,2,4,0,30,0,3
2015,2,4,1,30,0,3
2015,2,4,2,30,0,3
2015,2,4,3,30,0,2
2015,2,4,4,30,0,2
2015,2,4,5,30,0,3
2015,2,4,6,30,0,3
2015,2,4,7,30,0,3
2015,2,4,8,30,39,4
2015,2,4,9,30,210,6
2015,2,4,10,30,438,8
2015,2,4,11,30,406,9
2015,2,4,12,30,435,9
2015,2,4,13,30,438,10
2015,2,4,14,30,386,9
2015,2,4,15,30,154,8
2015,2,4,16,30,52,7
2015,2,4,17,30,7,6
2015,2,4,18,30,0,5
2015,2,4,19,30,0,4
2015,2,4,20,30,0,4
2015,2,4,21,30,0,3
2015,2,4,22,30,0,2
2015,2,4,23,30,0,2
2015,2,5,0,30,0,1
2015,2,5,1,30,0,1
2015,2,5,2,30,0,1
2015,2,5,3,30,0,1
2015,2,5,4,30,0,1
2015,2,5,5,30,0,1
2015,2,5,6,30,0,1
2015,2,5,7,30,0,2
2015,2,5,8,30,79,6
2015,2,5,9,30,190,9
2015,2,5,10,30,360,10
2015,2,5,11,30,442,11
2015,2,5,12,30,444,12
2015,2,5,13,30,381,12
2015,2,5,14,30,342,11
2015,2,5,15,30,289,10
2015,2,5,16,30,97,8
2015,2,5,17,30,15,6
2015,2,5,18,30,0,6
2015,2,5,19,30,0,5
2015,2,5,20,30,0,5
2015,2,5,21,30,0,4
2015,2,5,22,30,0,4
2015,2,5,23,30,0,3
2015,2,6,0,30,0,3
2015,2,6,1,30,0,3
2015,2,6,2,30,0,3
2015,2,6,3,30,0,3
2015,2,6,4,30,0,3
2015,2,6,5,30,0,2
2015,2,6,6,30,0,2
2015,2,6,7,30,0,3
2015,2,6,8,30,133,7
2015,2,6,9,30,201,9
2015,2,6,10,30,173,11
2015,2,6,11,30,461,12
2015,2,6,12,30,234,13
2015,2,6,13,30,198,12
2015,2,6,14,30,168,12
2015,2,6,15,30,218,11
2015,2,6,16,30,141,9
2015,2,6,17,30,19,7
2015,2,6,18,30,0,5
2015,2,6,19,30,0,5
2015,2,6,20,30,0,5
2015,2,6,21,30,0,4
2015,2,6,22,30,0,4
2015,2,6,23,30,0,3
2015,2,7,0,30,0,2
2015,2,7,1,30,0,2
2015,2,7,2,30,0,3
2015,2,7,3,30,0,3
2015,2,7,4,30,0,3
2015,2,7,5,30,0,2
2015,2,7,6,30,0,2
2015,2,7,7,30,0,4
2015,2,7,8,30,8,6
2015,2,7,9,30,181,7
2015,2,7,10,30,175,7
2015,2,7,11,30,428,7
2015,2,7,12,30,593,9
2015,2,7,13,30,576,11
2015,2,7,14,30,359,12
2015,2,7,15,30,264,11
2015,2,7,16,30,86,9
2015,2,7,17,30,3,8
2015,2,7,18,30,0,8
2015,2,7,19,30,0,8
2015,2,7,20,30,0,8
